SI,SIname,workPackage,proc,procStepName,procStepName2,itemDate,itemDate1,time
 https://id.parliament.uk/fgDYoYbL , Double Taxation Relief and International Tax Enforcement (Jersey) Order 2018 , https://id.parliament.uk/E9yCU1c9 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2018-09-04,2018-11-21,79
 https://id.parliament.uk/jKZxBFHe , Double Taxation Relief and International Tax Enforcement (Guernsey) Order 2018 , https://id.parliament.uk/DL1I4kiC , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2018-09-04,2018-11-21,79
 https://id.parliament.uk/8yVYjiJF , Human Fertilisation and Embryology (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/AsmDzZdb , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-19,2019-02-07,80
 https://id.parliament.uk/Yy7pGPeL , Human Tissue (Quality and Safety for Human Application) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/P2bjl9Mr , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-19,2019-02-07,80
 https://id.parliament.uk/xzdF8ejT , Quality and Safety of Organs Intended for Transplantation (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/6LNBq9KT , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-19,2019-02-07,80
 https://id.parliament.uk/EqTrpht4 , Designs (International Registration of Industrial Designs) Order 2018 , https://id.parliament.uk/qqsseqUJ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-10-19,2018-01-08,82
 https://id.parliament.uk/d8LRhKye , Selection of the President of Welsh Tribunals Regulations 2017 , https://id.parliament.uk/l39nD4lU , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-09-14,2017-12-04,82
 https://id.parliament.uk/EH2qHIcx , Charitable Incorporated Organisations (Consequential Amendments) Order 2017 , https://id.parliament.uk/U0d1VHLZ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-09-07,2017-11-28,83
 https://id.parliament.uk/MicmrOlX , Intellectual Property (Copyright and Related Rights) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/Nau7Gi75 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-19,2019-03-12,83
 https://id.parliament.uk/hADmWpyh , Mortgage Credit (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/GASjFBfy , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-19,2019-03-12,83
 https://id.parliament.uk/zbF9T5Jz , Cableway Installations (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/K4USoCuj , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-02,2019-09-26,86
 https://id.parliament.uk/mSDXQJd4 , Northern Ireland (Ministerial Appointment Functions) (No. 2) Regulations 2019 , https://id.parliament.uk/F4bqMzBL , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-11,2019-10-07,88
 https://id.parliament.uk/FkEWlR8S , Non-domestic Rating (Alteration of Lists and Appeals) (England) (Amendment) Regulations 2018 , https://id.parliament.uk/2XY3av2J , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-12-21,2018-03-20,89
 https://id.parliament.uk/S1j4tidU , Financial Services and Markets Act 2000 (Carrying on Regulated Activities by Way of Business) (Amendment) Order 2018 , https://id.parliament.uk/4crjcIl5 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-12-21,2018-03-20,89
 https://id.parliament.uk/P0WLaOyx , Common Organisation of the Markets in Agricultural Products and Common Agricultural Policy (Miscellaneous Amendments etc.) (EU Exit) (No. 2) Regulations 2019 , https://id.parliament.uk/JieWsBJJ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-25,2019-10-23,90
 https://id.parliament.uk/d3ooC2Bu , Agriculture (Miscellaneous Amendments) (EU Exit) Regulations 2019 , https://id.parliament.uk/AX5BZYHq , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-25,2019-10-23,90
 https://id.parliament.uk/zcm2nxUY , Human Medicines and Medical Devices (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/GOnUJKKZ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-24,2019-10-22,90
 https://id.parliament.uk/5He7NyM6 , Common Agricultural Policy and Common Organisation of the Markets in Agricultural Products (Miscellaneous Amendments) (EU Exit) Regulations 2019 , https://id.parliament.uk/b9A1XpJf , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-24,2019-10-23,91
 https://id.parliament.uk/7Q3GGsS2 , Scottish Banknote (Designation of Authorised Bank) Regulations 2018 , https://id.parliament.uk/qHG5eAwl , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-09-12,2017-12-11,91
 https://id.parliament.uk/GpbVwO7N , European Qualifications (Pharmacists) (Amendment etc.) (EU Exit) Regulations (Northern Ireland) 2019 , https://id.parliament.uk/HvJBWKr7 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-06,2019-03-07,91
 https://id.parliament.uk/c8qC10XE , Common Organisation of the Markets in Agricultural Products (Transitional Arrangements etc.) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/F45BfYra , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-24,2019-10-23,91
 https://id.parliament.uk/qcJtu86r , Environment and Wildlife (Legislative Functions) (EU Exit) (Amendment) Regulations 2019 , https://id.parliament.uk/BPaLeT3P , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-24,2019-10-23,91
 https://id.parliament.uk/ELURXg7s , European Parliamentary Elections etc. (Repeal  Revocation  Amendment and Saving Provisions) (United Kingdom and Gibraltar) (EU Exit) (Amendment) Regulations 2019 , https://id.parliament.uk/OowAsOv1 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-23,2019-10-23,92
 https://id.parliament.uk/O1Oz81Sd , Legal Aid  Sentencing and Punishment of Offenders Act 2012 (Legal Aid for Separated Children) (Miscellaneous Amendments) Order 2019 , https://id.parliament.uk/hSRGCK4W , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-22,2019-10-22,92
 https://id.parliament.uk/QZNoJdg3 , Import and Export Licences (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/2Q9pvrkO , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-23,2019-10-23,92
 https://id.parliament.uk/ptvAYevx , Insolvency (Amendment) (EU Exit) (No. 2)  Regulations 2019 , https://id.parliament.uk/81pPds8U , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-22,2019-10-23,93
 https://id.parliament.uk/WAdOQPfo , Passenger and Goods Vehicles (Tachographs) (Amendment etc.) Regulations 2019 , https://id.parliament.uk/glniQAd6 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-18,2019-10-22,96
 https://id.parliament.uk/icbBbnmB , Domestic Renewable Heat Incentive Scheme (Amendment) Regulations 2018 , https://id.parliament.uk/PujU4Tc8 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-02-07,2018-05-15,96
 https://id.parliament.uk/OzzJVRob , Over the Counter Derivatives  Central Counterparties and Trade Repositories (Amendment  etc.  and Transitional Provision) (EU Exit) (No. 2) Regulations 2019 , https://id.parliament.uk/3c3P8HJB , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-24,2019-10-28,97
 https://id.parliament.uk/QI5WArIQ , Department for Transport (Fees) (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/bm6TrRXM , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-19,2018-10-24,97
 https://id.parliament.uk/m6w1ruLC , Armed Forces (Terms of Service) (Amendments Relating to Flexible Working) Regulations 2018 , https://id.parliament.uk/k2fiopk4 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-18,2018-10-23,97
 https://id.parliament.uk/whMcvwCS , Misuse of Drugs Act 1971 (Amendment) (No. 2) Order 2017 , https://id.parliament.uk/ACbdepjd , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-07-19,2017-10-24,97
 https://id.parliament.uk/dTwowerD , Pesticides (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/hE2MCai9 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-17,2019-10-23,98
 https://id.parliament.uk/gcbZWM8q , Medicines and Healthcare Products Regulatory Agency Trading Fund (Amendment) (EU Exit) Order 2018 , https://id.parliament.uk/PIfP18CQ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2018-07-10,2018-10-16,98
 https://id.parliament.uk/wJsEKOd3 , Plant Health (EU Exit) Regulations 2019 , https://id.parliament.uk/gEkFShl5 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-19,2019-03-27,98
 https://id.parliament.uk/ePPVgmgN , Merchant Shipping (Monitoring  Reporting and Verification of Carbon Dioxide Emissions) (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/RTAa8Xxs , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-23,2018-10-29,99
 https://id.parliament.uk/qRweamaE , Civil Aviation (Insurance) (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/DdWTiUjw , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-23,2018-10-29,99
 https://id.parliament.uk/zC4xiFJs , Energy Efficiency (Private Rented Property) (England and Wales) (Amendment) Regulations 2018 , https://id.parliament.uk/fkRRgdG2 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-27,2019-03-06,99
 https://id.parliament.uk/2JipSGt3 , Greater Manchester Combined Authority (Adult Education Functions) Order 2018 , https://id.parliament.uk/AFYBjHvC , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-23,2018-10-30,100
 https://id.parliament.uk/DVgODdNe , Tees Valley Combined Authority (Adult Education Functions) Order 2018 , https://id.parliament.uk/h5Fp2H9d , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-23,2018-10-30,100
 https://id.parliament.uk/PM9p9HWS , Statutory Auditors  Third Country Auditors and International Accounts Standards (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/g7v6SJ9A , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-15,2019-10-23,100
 https://id.parliament.uk/TJBiCLC7 , Financial Services (Miscellaneous) (Amendment) (EU Exit) (No. 3) Regulations 2019 , https://id.parliament.uk/CmkoGuVf , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-15,2019-10-23,100
 https://id.parliament.uk/dHwDR0Xw , Cambridgeshire and Peterborough Combined Authority (Adult Education Functions) Order 2018 , https://id.parliament.uk/FJdkYpZ5 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-23,2018-10-30,100
 https://id.parliament.uk/f0rL3OwM , Government Resources and Accounts Act 2000 (Audit of Public Bodies) Order 2017 , https://id.parliament.uk/eaOYxJsM , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-09-11,2017-12-19,100
 https://id.parliament.uk/fD7ehLeF , Waste and Environmental Protection (Amendment) (Northern Ireland) (EU Exit) Regulations 2019 , https://id.parliament.uk/3de6DnbZ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-15,2019-10-23,100
 https://id.parliament.uk/j0R3vR5s , West Midlands Combined Authority (Adult Education Functions) Order 2018 , https://id.parliament.uk/83lMBlLs , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-23,2018-10-30,100
 https://id.parliament.uk/wIlQG2bb , Financial Regulators' Powers (Technical Standards etc.) (Amendment etc.) (EU Exit) Regulations 2018 , https://id.parliament.uk/RvO51D8Y , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-16,2018-10-24,100
 https://id.parliament.uk/xRUG9ARI , West of England Combined Authority (Adult Education Functions) Order 2018 , https://id.parliament.uk/Elsc9n58 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-23,2018-10-30,100
 https://id.parliament.uk/zRBB7JhE , Liverpool City Region Combined Authority (Adult Education Functions) Order 2018 , https://id.parliament.uk/rDRNBssE , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-23,2018-10-30,100
 https://id.parliament.uk/6ZQsZ4At , Agency Workers (Amendment) Regulations 2019 , https://id.parliament.uk/XQKM1QZI , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-17,2019-03-28,101
 https://id.parliament.uk/Ufc9Wz8V , Employment Rights (Miscellaneous Amendments) Regulations 2019 , https://id.parliament.uk/DXfbUW5J , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-17,2019-03-28,101
 https://id.parliament.uk/uIHeCzNz , Armed Forces (Specified Aviation and Marine Functions) Regulations 2018 , https://id.parliament.uk/a5kzSCS7 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-24,2018-11-01,101
 https://id.parliament.uk/0UWqnm8U , Newcastle Upon Tyne  North Tyneside and Northumberland Combined Authority (Adult Education Functions) Order 2019 , https://id.parliament.uk/jAqcp3uc , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-22,2019-10-31,102
 https://id.parliament.uk/H1ktsR48 , Terrorism Act 2000 (Proscribed Organisations) (Amendment) (No. 2) Order 2019 , https://id.parliament.uk/F44ASyEY , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-22,2019-10-31,102
 https://id.parliament.uk/pg1MaN6V , European Union (Withdrawal) Act 2018 (Consequential Amendments) Regulations 2018 , https://id.parliament.uk/P3nQG8UQ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-23,2018-11-01,102
 https://id.parliament.uk/FP4AwlA6 , Gas Tariffs Code (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/qJmRTJb4 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-10,2019-10-22,104
 https://id.parliament.uk/Y4KG1SzZ , Freedom of Establishment and Free Movement of Services (EU Exit) Regulations 2019 , https://id.parliament.uk/r01NiaNN , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-07-11,2019-10-23,104
 https://id.parliament.uk/eTIM83rU , Transparency of Donations and Loans etc. (Northern Ireland Political Parties) Order 2018 , https://id.parliament.uk/fG2P5oFK , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-11-23,2018-03-07,104
 https://id.parliament.uk/DS1GQhA5 , Companies (Directors' Report) and Limited Liability Partnerships (Energy and Carbon Report) Regulations 2018 , https://id.parliament.uk/xVDuhFhy , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-18,2018-11-01,107
 https://id.parliament.uk/pyflzxxb , Electricity and Gas (Energy Company Obligation) Order 2018 , https://id.parliament.uk/fYStL7le , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-19,2018-11-06,111
 https://id.parliament.uk/3Iw5OmCs , Central Counterparties (Amendment  etc.  and Transitional Provision) (EU Exit) Regulations 2018 , https://id.parliament.uk/cDVt360N , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-24,2018-11-12,112
 https://id.parliament.uk/bnrksmBb , Building Societies Legislation (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/eWrOts77 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-19,2018-11-12,117
 https://id.parliament.uk/5dLGzkeI , Third Parties (Rights Against Insurers) Act 2010 (Consequential Amendment of Companies Act 2006) Regulations 2018 , https://id.parliament.uk/3bZHylgr , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-06-28,2018-10-24,118
 https://id.parliament.uk/9iAQBE8f , Criminal Justice (Scotland) Act 2016 (Consequential Provisions) Order 2018 , https://id.parliament.uk/durRJF3O , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-09-13,2018-01-10,120
 https://id.parliament.uk/YhwigIF6 , Business Contract Terms (Assignment of Receivables) Regulations 2018 , https://id.parliament.uk/PnLLjtW0 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-04,2018-10-31,120
 https://id.parliament.uk/BRZBy463 , Freedom of Information (Designation as Public Authority and Amendment) Order 2018 , https://id.parliament.uk/FKyIv1xY , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-12,2018-11-12,124
 https://id.parliament.uk/FYtFEVxS , Small-scale Radio Multiplex and Community Digital Radio Order 2019 , https://id.parliament.uk/R5B65IUP , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-06-20,2019-10-22,124
 https://id.parliament.uk/P5Zu6fkP , Data Retention and Acquisition Regulations 2018 , https://id.parliament.uk/fa5HaWHq , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-06-28,2018-10-30,125
 https://id.parliament.uk/27UhfLCL , International Development Association (Eighteenth Replenishment) Order 2017 , https://id.parliament.uk/aPI8cmOA , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2017-07-19,2017-11-22,127
 https://id.parliament.uk/CwfIyOgz , International Development Association (Multilateral Debt Relief Initiative) (Amendment) Order 2017 , https://id.parliament.uk/76fkwXH5 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2017-07-19,2017-11-22,127
 https://id.parliament.uk/LSd63bRr , African Development Fund (Multilateral Debt Relief Initiative) (Amendment) Order 2017 , https://id.parliament.uk/Arm8GqJ4 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2017-07-19,2017-11-22,127
 https://id.parliament.uk/R6JZgwJJ , Asian Development Bank (Eleventh Replenishment of the Asian Development Fund) Order 2017 , https://id.parliament.uk/pMznWLt7 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2017-07-19,2017-11-22,127
 https://id.parliament.uk/oJSHkqej , Caribbean Development Bank (Ninth Replenishment of the Unified Special Development Fund) Order 2017 , https://id.parliament.uk/v6c3AxFm , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2017-07-19,2017-11-22,127
 https://id.parliament.uk/zqLhDxmd , African Development Bank (Fourteenth Replenishment of the African Development Fund) Order 2017 , https://id.parliament.uk/84WojYIE , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2017-07-19,2017-11-22,127
 https://id.parliament.uk/57uAEx42 , Environment (Legislative Functions from Directives) (EU Exit) Regulations 2019 , https://id.parliament.uk/01V7gIYC , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-06-06,2019-10-15,131
 https://id.parliament.uk/D9vkxjm0 , Higher Education (Transparency Condition and Financial Support) (England) Regulations 2018 , https://id.parliament.uk/jTuty5ho , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-06-15,2018-10-24,131
 https://id.parliament.uk/jGrWdKfQ , Greater Manchester Combined Authority (Public Health Functions) Order 2017 , https://id.parliament.uk/pT0M3oNy , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-07-20,2017-11-28,132
 https://id.parliament.uk/uPVA7EvA , European Union (Definition of Treaties) (Economic Partnership Agreements and Trade Agreement) (Eastern and Southern Africa States  Southern African Development Community States  Ghana and Ecuador) Order 2018 , https://id.parliament.uk/skuLtkzM , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-19,2018-11-27,132
 https://id.parliament.uk/diNZfB7G , Banking Act 2009 (Service Providers to Payment Systems) Order 2017 , https://id.parliament.uk/t9Is4gqC , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-07-19,2017-11-28,133
 https://id.parliament.uk/vaeYCrHG , Renewables Obligation (Amendment) (Energy Intensive Industries) Order 2017 , https://id.parliament.uk/UI1f6EiT , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-07-19,2017-11-30,135
 https://id.parliament.uk/X1GnvvPb , Small Business Commissioner (Scope and Scheme) Regulations 2017 , https://id.parliament.uk/uJd8tUMv , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-07-19,2017-12-12,147
 https://id.parliament.uk/xweBVDun , Pension Schemes Act 2015 (Transitional Provisions and Appropriate Independent Advice) (Amendment No. 2) Regulations 2017 , https://id.parliament.uk/u0qgs6pI , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-07-10,2017-12-06,150
 https://id.parliament.uk/mVJ1xy3f , International Headquarters and Defence Organisations (Designation and Privileges) Order 2017 , https://id.parliament.uk/GG1mNlaL , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-06-21,2017-11-28,161
 https://id.parliament.uk/edqUbpzD , Unified Patent Court (Immunities and Privileges) Order 2018 , https://id.parliament.uk/vZ2AUIzk , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-06-26,2017-12-12,170
 https://id.parliament.uk/slbcISBD ,  Crime and Courts Act 2013 (Commencement No. 18) Order 2018 , https://id.parliament.uk/ZOX4vyWg , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-03-13,2018-11-21,253
